CUADRO=001 | FILA=8 | PN=PN00001MM | DESC=I. ACTIVOS EXTERNOS NETOS DE CORTO PLAZO
CUADRO=123 | FILA=51 | PN=PN03403FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos Soberanos
CUADRO=123 | FILA=52 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos Caja de Pensiones Militar-Policial
CUADRO=123 | FILA=53 | PN=PN03405FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de Reconocimiento 8/
CUADRO=123 | FILA=54 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > Bonos de la Municipalidad de Lima
CUADRO=123 | FILA=55 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > Bonos de empresas públicas no financieras
CUADRO=123 | FILA=57 | PN=PN03408FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO
CUADRO=123 | FILA=59 | PN=PN03409FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > A. CRÉDITOS
CUADRO=123 | FILA=60 | PN=PN03410FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > a. Tesoro Público 9/
CUADRO=123 | FILA=61 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > a. Tesoro Público 9/ > - Créditos del Banco de la Nación
CUADRO=123 | FILA=62 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > a. Tesoro Público 9/ > - Obligaciones pendientes de cobro (Flotante) - Tenedores de Bonos de la Deuda Agraria
CUADRO=123 | FILA=64 | PN=- | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > b. Gobiernos Regionales
CUADRO=123 | FILA=65 | PN=PN03414FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > b. Gobiernos Locales
CUADRO=123 | FILA=66 | PN=PN37926FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros
CUADRO=123 | FILA=70 | PN=PN03415FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > B. LETRAS
CUADRO=123 | FILA=71 | PN=PN03416FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Tesoro Público
CUADRO=123 | FILA=76 | PN=PN03420FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Deuda Neta del Sector Público no Financiero 10/
CUADRO=123 | FILA=77 | PN=PN03417FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Obligaciones por Asociaciones Público Privadas 11/
CUADRO=123 | FILA=78 | PN=PN03418FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Fondo de Estabilización de Precios de Combustibles
CUADRO=123 | FILA=79 | PN=PN03419FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Deuda Externa de COFIDE, Fondo Mivivienda y Bco. Agrario
CUADRO=123 | FILA=80 | PN=PN03431FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Deuda Interna de Largo Plazo de COFIDE y Fondo MiVivienda
CUADRO=123 | FILA=82 | PN=PN03421FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Tenencia de Bonos Globales y Soberanos 12/
CUADRO=123 | FILA=83 | PN=PN03422FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Residentes
CUADRO=123 | FILA=84 | PN=PN03423FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > No Residentes
CUADRO=123 | FILA=85 | PN=PN03424FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Bonos Soberanos
CUADRO=123 | FILA=86 | PN=PN03425FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Residentes
CUADRO=123 | FILA=87 | PN=PN03426FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > No Residentes
CUADRO=123 | FILA=88 | PN=PN03427FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Bonos Globales
CUADRO=123 | FILA=89 | PN=PN03428FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > Residentes
CUADRO=123 | FILA=90 | PN=PN03429FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras - Con Banco Nacion - Con banca comercial y otros > No Residentes
CUADRO=124 | FILA=8 | PN=PN03432FQ | DESC=DEUDA PÚBLICA
CUADRO=124 | FILA=10 | PN=PN03433FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/
CUADRO=124 | FILA=12 | PN=PN03434FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS
CUADRO=124 | FILA=13 | PN=PN03435FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Organismos Internacionales
CUADRO=124 | FILA=14 | PN=PN03436FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Club de París
CUADRO=124 | FILA=15 | PN=PN03437FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Proveedores
CUADRO=124 | FILA=16 | PN=PN03438FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 1. CRÉDITOS > Banca Internacional
CUADRO=124 | FILA=18 | PN=PN03441FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS
CUADRO=124 | FILA=19 | PN=PN37927FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS > Bonos globales
CUADRO=124 | FILA=20 | PN=PN37928FQ | DESC=I. DEUDA PÚBLICA EXTERNA 3/ > 2. BONOS > Bonos de empresas públicas no financieras
CUADRO=124 | FILA=22 | PN=PN03442FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/
CUADRO=124 | FILA=24 | PN=PN03443FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO
CUADRO=124 | FILA=26 | PN=PN03444FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > A. CRÉDITOS
CUADRO=124 | FILA=27 | PN=PN03445FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación
CUADRO=124 | FILA=28 | PN=PN03446FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Gobierno Nacional
CUADRO=124 | FILA=29 | PN=PN03447FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Gobiernos Locales
CUADRO=124 | FILA=30 | PN=PN37929FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > a. Créditos del Banco de la Nación > - Empresas Públicas No financieras
CUADRO=124 | FILA=31 | PN=PN03449FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial
CUADRO=124 | FILA=32 | PN=PN03452FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > b. Créditos de la Banca Comercial > - Gobiernos Locales
CUADRO=124 | FILA=33 | PN=PN37932FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > c. Ley 29625 5/
CUADRO=124 | FILA=34 | PN=PN38593FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/
CUADRO=124 | FILA=36 | PN=PN03454FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > B. BONOS
CUADRO=124 | FILA=37 | PN=PN03455FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > Bonos del Tesoro Público
CUADRO=124 | FILA=38 | PN=PN03456FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de Capitalización BCRP
CUADRO=124 | FILA=39 | PN=PN03463FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos por canje de deuda pública 7/
CUADRO=124 | FILA=40 | PN=PN03464FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos Soberanos
CUADRO=124 | FILA=41 | PN=PN03466FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 1. LARGO PLAZO > d. Adquisición de acciones - COFIDE 6/ > - Bonos de Reconocimiento 8/
CUADRO=124 | FILA=43 | PN=PN03469FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO
CUADRO=124 | FILA=45 | PN=PN03470FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > A. CRÉDITOS
CUADRO=124 | FILA=46 | PN=PN03471FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > a. Tesoro Público 9/
CUADRO=124 | FILA=47 | PN=PN03475FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > b. Gobiernos Locales
CUADRO=124 | FILA=48 | PN=PN37930FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras
CUADRO=124 | FILA=50 | PN=PN03476FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > B. LETRAS
CUADRO=124 | FILA=51 | PN=PN03477FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Tesoro Público
CUADRO=124 | FILA=56 | PN=PN03420FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Deuda Neta del Sector Público no Financiero 10/
CUADRO=124 | FILA=57 | PN=PN03417FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Obligaciones por Asociaciones Público Privadas 11/
CUADRO=124 | FILA=58 | PN=PN03418FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Fondo de Estabilización de Precios de Combustibles
CUADRO=124 | FILA=59 | PN=PN03419FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Deuda Externa de COFIDE, Fondo Mivivienda y Bco. Agrario
CUADRO=124 | FILA=60 | PN=PN03431FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Deuda Interna de Largo Plazo de COFIDE y Fondo MiVivienda
CUADRO=124 | FILA=62 | PN=PN03482FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Tenencia de Bonos Globales y Soberanos 12/
CUADRO=124 | FILA=63 | PN=PN03483FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Residentes
CUADRO=124 | FILA=64 | PN=PN03484FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > No Residentes
CUADRO=124 | FILA=65 | PN=PN03485FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Bonos Soberanos
CUADRO=124 | FILA=66 | PN=PN03486FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Residentes
CUADRO=124 | FILA=67 | PN=PN03487FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > No Residentes
CUADRO=124 | FILA=68 | PN=PN03488FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Bonos Globales
CUADRO=124 | FILA=69 | PN=PN03489FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > Residentes
CUADRO=124 | FILA=70 | PN=PN03490FQ | DESC=II. DEUDA PÚBLICA INTERNA 4/ > 2. CORTO PLAZO > c. Empresas Públicas No Financieras > No Residentes
